"space_id","type","subtype","location","url","description","google_maps_id","closed_for_construction","name","firestoreId","longitude","latitude","amenities","archived","equipment","details"
"park-bath-beach-park","park","","","http://www.nycgovparks.org/parks/B164/","A waterfront public space in Brooklyn with views of the Verrazano-Narrows Bridge, offering green space for relaxation and recreation.","","","Bath Beach Park","r9AS6hHodct74vXfxcYA","-74.011101","40.602447","","","",""
"park-rockaway-beach-and-boardwalk","park","","","http://www.nycgovparks.org/parks/Q162I/","A vibrant boardwalk in Queens overlooking the ocean, popular for surfing and surrounded by a lively local community.","","","Rockaway Beach and Boardwalk","rASTdXwePonv39Cw3rQr","-73.753299","40.592936","","","",""
"park-ten-eyck-playground","park","","242 Scholes Street","http://www.nycgovparks.org/parks/B311/","A lively playground located in Brooklyn, near the iconic Williamsburg Bridge, offering a variety of activities and a strong sense of community.","","","Ten Eyck Playground","rDWjxILZWXqbnO5uNaJ2","-73.93879","40.708854","","","",""
"park-crosson-park","park","","","http://www.nycgovparks.org/parks/Q341F/","A peaceful park in Queens with amenities like a playground and basketball courts, providing a serene retreat for recreation and relaxation.","","","Crosson Park","rDyWE7msUwhmWkRLEjIQ","-73.895904","40.74294","","","",""
"park-remsen-playground","park","","1100 Glenwood Road","http://www.nycgovparks.org/parks/B360/","A serene playground tucked away in the heart of Brooklyn, providing a delightful escape for families and kids alike.","","","Remsen Playground","rE3416kDHJGEA5vO9mIT","-73.907356","40.642327","","","",""
"park-riverside-park-south","park","","400 Riverside Drive","http://www.nycgovparks.org/parks/M353/","A scenic waterfront park situated along the Hudson River in Manhattan's Upper West Side, providing a variety of recreational opportunities for people of all ages.","","","Riverside Park South","rEKFeB3JFF3jVymPrYpw","-73.990201","40.777305","","","",""
"pops-carlton-regency","pops","","137 East 36 Street","https://apops.mas.org/pops/M060083","A park in the Murray Hill neighborhood with benches, fountains, and greenery providing a peaceful oasis for visitors.","","","Carlton Regency","rERAXA6abxu1sUemijTX","-73.978378","40.747756","","","",""
"park-sgt-joyce-kilmer-square","park","","","http://www.nycgovparks.org/parks/B094/","A modest public square situated in Brooklyn, adorned with a war memorial, several trees, and park benches, providing a calm retreat amidst the bustling city.","","","Sgt. Joyce Kilmer Square","rEb8l8v3V250O3ViJXpJ","-73.960824","40.607853","","","",""
"park-sarsfield-playground","park","","3801 Flatlands Avenue","http://www.nycgovparks.org/parks/B207/","A vibrant public park with recreational amenities located in the Flatlands neighborhood, near the waterfront.","","","Sarsfield Playground","rMGoVK3BQxoZDDIhYnQ4","-73.93748","40.620197","","","",""
"park-bradhurst-gardens-association","park","","","http://www.nycgovparks.org/parks/M377/","A peaceful community garden nestled in the heart of Harlem, providing residents with a serene and green escape from urban life.","","","Bradhurst Gardens Association","rPAbGjpJsSG4IjueTxIW","-73.939051","40.827268","","","",""
"plaza-montefiore-plaza","plaza","","Hamilton Pl between Broadway & 138th Street","","A peaceful plaza in the heart of a vibrant neighborhood, showcasing a bronze statue and greenery with benches for visitors to relax and enjoy.","","","Montefiore Plaza","rPqRFWVlzaPdlstS5eot","-73.953604","40.821392","","","",""
"park-rockaway-freeway","park","","","http://www.nycgovparks.org/parks/Q219/","A scenic promenade along the shore in Queens, New York City, offering stunning ocean views for pedestrians and cyclists in the Rockaway neighborhood.","","","Rockaway Freeway","rRL0SMOO5Uv4UTzPLgt4","-73.795118","40.591802","","","",""
"park-bell-tower-park","park","","","http://www.nycgovparks.org/parks/X110D/","An intimate space nestled in Riverdale, Bronx, offering relaxing scenery with greenery and a towering memorial bell originally from a decommissioned ship.","","","Bell Tower Park","rV4QVomw2AUGdXc8WYtt","-73.908395","40.889257","","","",""
"stp-211-daniel-low-terrace","stp","","211 Daniel Low Terrace","","The schoolyard at P.S. 74 Future Leaders Elementary School which is open to the public outside of school hours.","","","P.S. 74 Future Leaders Elementary School","rYZjWH0G3Ty5YjFYyVjT","-74.079465","40.639141","","","",""
"park-bufano-park","park","","1300 Bradford Avenue","http://www.nycgovparks.org/parks/X121/","A picturesque public park nestled in a residential neighborhood, showcasing a unique sculpture by a renowned artist and lush surroundings.","","","Bufano Park","rZFDtiPmLFCcaITaaA7z","-73.831128","40.838195","","","",""
"pops-westvaco","pops","","299 Park Avenue","https://apops.mas.org/pops/M050046","A modern public space located in midtown Manhattan, offering a tranquil oasis amidst the bustling city streets, complete with seating areas, greenery, and a unique architectural design.","","","Westvaco","rZu1hR3GbCIHbJwVGtFp","-73.974138","40.756014","","","",""
"park-yu-suen-garden","park","","209 Avenue B","http://www.nycgovparks.org/parks/M352/","A tranquil oasis in the bustling East Village, this public garden offers residents a welcoming green space for relaxation and contemplation, adorned with colorful plants, walking paths, and seating areas.","","","Yu Suen Garden","rdPhg5nFCk2yj0Mgm7gC","-73.978376","40.728539","","","",""
"park-mahoney-playground","park","","163 Jersey Street","http://www.nycgovparks.org/parks/R025/","A family-friendly community play area in Staten Island, featuring  basketball courts and adventure playgrounds, creating a vibrant, active space for both children and adults.","","","Mahoney Playground","reKRt31DsAZOPkeG0AUg","-74.085856","40.643342","","","",""
"park-tiger-playground","park","","116 Eldert Street","http://www.nycgovparks.org/parks/B307/","A vibrant and colorful playground located in Brooklyn, offering children and families a whimsical escape in the heart of the city.","","","Tiger Playground","ref8c2ZBpd416bCJipr7","-73.910979","40.688252","","","",""
"park-recreational-area","park","","","http://www.nycgovparks.org/parks/M140/","A recreational area located in Manhattan, providing a vibrant space for outdoor activities near Central Park.","","","Recreational Area","rfqixFty9iMka5dF1jSH","-73.952073","40.830398","","","",""
"park-al-quiones-playground","park","","680 Kelly Street","http://www.nycgovparks.org/parks/X179/","A vibrant hub of family-friendly activity nestled in the South Bronx, this playground offers engaging amenities such as basketball courts, playground equipment, a comfort station, and ample green spaces for relaxation and picnics.","","","Al Quiñones Playground","rgX9KmMMOen9r9UvagRg","-73.901688","40.815159","","","",""
"park-percy-e-sutton-playground","park","","","http://www.nycgovparks.org/parks/M141/","A vibrant community gathering space in Harlem, this park features basketball courts and jungle gyms for all ages.","","","Percy E. Sutton Playground","rh6oXxQVpybRC5UwDDhR","-73.934877","40.82598","","","",""
"pops-90-washington-street","pops","","","https://apops.mas.org/pops/M010023","A hidden oasis in the Financial District of Lower Manhattan, providing a peaceful escape from the busy Wall Street area.","","","90 Washington Street","rh8qZZb8nEgq73OK3RjD","-74.01485","40.708074","","","",""
"park-pat-williams-playground","park","","","http://www.nycgovparks.org/parks/Q133/","A lively neighborhood playground in Queens offering basketball courts, children's play areas, and picnic spots set within a tranquil, tree-lined setting.","","","Pat Williams Playground","rlIRSoMUfZvXmCsXHDP7","-73.729518","40.713035","","","",""
"park-cpl-fischer-park","park","","1340 Nelson Avenue","http://www.nycgovparks.org/parks/X269/","A waterfront park in the Bronx with stunning views of the East River and Triborough Bridge.","","","Cpl Fischer Park","rm8HdOooFogczlmw01wb","-73.923003","40.840447","","","",""
"plaza-quisqueya-plaza","plaza","","Dyckman St between Broadway & Seaman Ave","","A bustling public square in the heart of Washington Heights, showcasing colorful artwork, diverse food vendors, and community events.","","","Quisqueya Plaza","rmUvbSkZgtG8XiOIe9V5","-73.927687","40.86589","","","",""
"park-bennett-park","park","","521 Ft Washington Av","http://www.nycgovparks.org/parks/M009/","A peaceful park in Upper Manhattan with views of the Hudson River, playground, sports fields, and green space for relaxation.","","","Bennett Park","rmeLNHbEGiq0XDdyLOTD","-73.938111","40.85285","","","",""
"park-ketchum-triangle","park","","","http://www.nycgovparks.org/parks/B160/","A small triangular park nestled in Greenwich Village, New York City, showcasing benches, planters, and a sculpture for a peaceful retreat in the bustling city.","","","Ketchum Triangle","rp38DhvZaVvpBItYn2Iy","-73.98229","40.605504","","","",""
"park-the-secret-garden","park","","53 Avenue C","http://www.nycgovparks.org/parks/M332/","A hidden gem located in the heart of Midtown Manhattan, providing a serene retreat from the busy city life for those in search of peace and quiet.","","","The Secret Garden","rp6GB5nm2kgsOAvRl5lS","-73.980357","40.722494","","","",""
"park-5th-st-slope-garden","park","","","http://www.nycgovparks.org/parks/M313A/","A community garden located on a sloped street in the East Village of New York City, offering a peaceful green retreat in the middle of city life.","","","5th St Slope Garden","rpMJnVcgH0Ee21v574Pr","-73.980861","40.723606","","","",""
"pops-888-seventh-avenue","pops","","888 7th Ave","https://apops.mas.org/pops/M050011","An elevated patio nestled in Midtown Manhattan. Partially occupied by outdoor seating for a restaurant, and not very welcoming to the public. Bring your own seating.","","","888 Seventh Avenue","rqBoWwMNhcoV2cEeYjlO","-73.980795","40.765055","","","",""
"misc-rector-park","misc","","","https://bpca.ny.gov/place/rector-park/","A serene, green oasis nestled amid the urban landscape, providing a welcoming space for relaxation and recreation. The park is characterized by its expansive lawn surrounded by landscaped gardens and mature trees, creating a peaceful escape from the city’s hustle and bustle. ","","","Rector Park","rqaeMsGazCO6lpGe09kw","-74.016376","40.709071","","","",""
"stp-5601-16-ave","stp","","5601 16 Ave.","","The schoolyard at The SEEALL Academy which is open to the public outside of school hours.","","","The SEEALL Academy","rs4MWD6sSjMda9JppHpj","-73.989077","40.626328","","","",""
"stp-6701-20-ave","stp","","6701 20 Ave.","","The schoolyard at P.S. 205 Clarion which is open to the public outside of school hours.","","","P.S. 205 Clarion","rsFOldIjg9XqhteYIVHD","-73.986558","40.61457","","","",""
"park-noble-playground","park","","","http://www.nycgovparks.org/parks/X123/","A kid-friendly outdoor space in the Bronx featuring a colorful playground, basketball courts, and handball courts, all surrounded by open green lawns and shade trees.","","","Noble Playground","ruhLKXyJRJCEdRarmQoa","-73.872252","40.83731","","","",""
"park-saw-mill-playground","park","","468 East 140 Street","http://www.nycgovparks.org/parks/X238/","A popular public space in the Inwood neighborhood of NYC, Saw Mill Playground offers residents and visitors a vibrant outdoor recreation area complete with a playground, basketball courts, and ample green space.","","","Saw Mill Playground","rwMT7kiY3clC3aW7IeYr","-73.919373","40.808913","","","",""
"park-sheepshead-bay-piers","park","","","http://www.nycgovparks.org/parks/B393/","A popular waterfront destination in Brooklyn, offering panoramic views of the bay, historic fishing piers, and a selection of seafood restaurants.","","","Sheepshead Bay Piers","rxPkK3HYlaW2sECQNLLB","-73.944715","40.583339","","","",""
"park-mc-carthy-square","park","","","http://www.nycgovparks.org/parks/M172/","A small, peaceful public park with benches, trees, and open green space, providing a quiet spot for relaxation in the midst of the bustling city.","","","McCarthy Square","rz1O1RGb73gnbgCBMisI","-74.001716","40.735206","","","",""
"park-spencer-st-block-association","park","","230 Spencer St","http://www.nycgovparks.org/parks/B519/","A welcoming public space nestled in Harlem, this community hub managed by the Spencer St Block Association fosters connections among residents through gatherings and events.","","","Spencer St Block Association","rzFlX854jqaf90cumX2y","-73.95482","40.691449","","","",""
"park-horsebrook-island","park","","","http://www.nycgovparks.org/parks/Q152/","An planted triangle in Elmhurst, with trees, shrubs, and a paved path.","","","Horsebrook Island","s1Soq1fNEsJxflfArqwc","-73.872537","40.735908","","","",""
